problem_id,raw_text,language,category,subcategory,district,data_source,label_source
JH_FUSION_04907,Bokaro ke paas के पास public transport उपलब्ध नहीं है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,transport,bus_service,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04908,Dhanbad bus stand में application pending है की समस्या है। कई दिनों से लोग परेशान हैं।,hi,welfare,benefit_delay,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04909,Chatra ke paas में waste collection बंद है की समस्या है। पिछले महीने से लोग परेशान हैं।,en,sanitation,garbage,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04910,यह urgent complaint है: अस्पताल में दवाइयां नहीं हैं at Sahibganj ke ward.,en,health,hospital_access,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04911,Pakur district के पास street access खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,housing,house_repair,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04912,Latehar  ke paas में सफाई नहीं होती के कारण daily life प्रभावित hai। जल्द समाधान चाहिए।,hi,sanitation,garbage,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04913,"Sir/Madam, Koderma district में सरकारी scheme का benefit नहीं मिला को लेकर शिकायत दर्ज करनी है.",hi,welfare,urban_welfare,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04914,"bhai Jamshedpur ke paas side पानी की supply बंद hai bahut zyada hai, koi action lo.",hinglish,water,handpump,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04915,"सिंचाई का पानी नहीं मिल रहा काफी समय से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Chatra.",en,water,handpump,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04916,"Sir/Madam, Jamtara ke paas में कचरा कई दिनों से नहीं उठा को लेकर शिकायत दर्ज करनी है.",hi,sanitation,public_cleanliness,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04917,"bhai Seraikela-Kharsawan district side digital classroom काम नहीं कर रहा bahut zyada hai, koi action lo.",hinglish,education,teacher_or_staff,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04918,"Sir/Madam, Koderma ke block में pollution बहुत बढ़ गया hai को लेकर शिकायत दर्ज करनी hai.",hi,environment,air_quality,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04919,"कचरा कई दिनों से नहीं उठा 2 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Bokaro bus stand.",hinglish,sanitation,drainage,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04920,Seraikela-Kharsawan ke paas में waste collection बंद है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,en,sanitation,drainage,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04921,"Sir/Madam,  Hazaribagh bus stand में livestock service नहीं मिल रही को लेकर शिकायत दर्ज करनी है.",en,agriculture,crop_support,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04922,Ranchi ke ward के पास कचरा खुले में जलाया जा रहा hai की शिकायत hai। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,environment,pollution,Ranchi,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04923,"bhai Sahibganj side किसानों को market तक पहुंच नहीं है bahut zyada hai, koi action lo.",hinglish,agriculture,livestock,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04924,Please check street light बंद है near Gumla ke village; residents are facing problems.,hinglish,electricity,street_lighting,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04925,West Singhbhum के पास घर की basic infrastructure खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,en,housing,housing_infrastructure,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04926,Please check residence certificate में delay hai near Garhwa ke village; residents are facing problems.,hi,certificates,birth_certificate,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04927,"हमारे Gumla area में application pending hai hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",hi,welfare,pension,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04928,"सफाई नहीं होती पिछले महीने से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Palamu ke ward.",en,sanitation,waste_collection,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04929,Please check बस सेवा बहुत कम है near Latehar; residents are facing problems.,hi,transport,public_transport,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04930,"खुले में garbage पड़ा है 3 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Ramgarh.",hi,sanitation,waste_collection,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04931,"हमारे Chatra district area में कचरा कई दिनों से नहीं उठा hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",hinglish,sanitation,drainage,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04932,Deoghar के पास pollution बहुत बढ़ गया है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,environment,forest,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04933,Lohardaga district में pollution बहुत बढ़ गया है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,environment,water_pollution,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04934,Please check area unsafe है near Giridih district; residents are facing problems.,hinglish,public_safety,street_safety,Giridih,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04935,Please check बारिश में सड़क unsafe हो जाती hai near Dumka; residents are facing problems.,hi,roads,pothole,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04936,"Sir/Madam, Chatra में नदी का पानी प्रदूषित hai को लेकर शिकायत दर्ज करनी hai.",hi,environment,forest,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04937,Please check बस सेवा बहुत कम है near Jamtara bus stand; residents are facing problems.,en,transport,public_transport,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04938,"Sir/Madam, Seraikela-Kharsawan में गांव तक bus नहीं आती को लेकर शिकायत दर्ज करनी है.",hinglish,transport,road_connectivity,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04939,"Sir/Madam, Latehar bus stand में बारिश में सड़क unsafe हो जाती है को लेकर शिकायत दर्ज करनी है.",en,roads,road_damage,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04940,Dumka ke paas में गांव तक bus नहीं आती की समस्या है। पिछले महीने से लोग परेशान हैं।,hinglish,transport,road_connectivity,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04941,"हमारे  Lohardaga ke village area में caste certificate pending hai hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",hinglish,certificates,caste_certificate,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04942,Ranchi district में आवास की सुविधा नहीं है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,housing,street_access,Ranchi,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04943,"कचरा खुले में जलाया जा रहा है 3 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Dumka.",hinglish,environment,waste_burning,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04944,"Sir/Madam, West Singhbhum में किसानों को market तक पहुंच नहीं है को लेकर शिकायत दर्ज करनी है.",hinglish,agriculture,livestock,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04945,Seraikela-Kharsawan ke village में जन्म प्रमाण पत्र नहीं बन रहा के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,certificates,residence_certificate,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04946,Dumka ke block में street light बंद है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,electricity,power_supply,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04947,Please check waste collection बंद है near Palamu district; residents are facing problems.,en,sanitation,waste_collection,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04948,West Singhbhum bus stand के लोगों को health centre में doctor उपलब्ध नहीं है की वजह से काफी परेशानी हो रही है।,hinglish,health,ambulance,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04949,यह urgent complaint है: pension का payment रुका है at Latehar ke block.,hinglish,welfare,scheme_access,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04950,Please check waterlogging हो रही hai near West Singhbhum; residents are facing problems.,hinglish,water,drinking_water,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04951,Please check बस सेवा बहुत कम है near Gumla bus stand; residents are facing problems.,en,transport,traffic,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04952,"हमारे Bokaro bus stand area में बस सेवा बहुत कम है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,transport,public_transport,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04953,यह urgent complaint है: power cut बहुत ज्यादा है at Khunti.,hinglish,electricity,transformer,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04954,"bhai Seraikela-Kharsawan ke mohalla side बस सेवा बहुत कम है bahut zyada hai, koi action lo.",hinglish,transport,traffic,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04955,Ramgarh  के लोगों को power cut बहुत ज्यादा है की वजह से काफी परेशानी हो रही है।,hi,electricity,transformer,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04956,Lohardaga ke block में caste certificate pending है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,certificates,birth_certificate,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04957,Dumka के लोगों को road पर बड़े गड्ढे haiं की वजह से काफी परेशानी हो रही hai।,hinglish,roads,road_safety,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04958,"हमारे Sahibganj bus stand area में बारिश में सड़क unsafe हो जाती है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hi,roads,road_damage,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04960,"हमारे Hazaribagh district area में livestock service नहीं मिल रही है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hinglish,agriculture,market_access,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04961,"bhai Hazaribagh side पानी की supply बंद है bahut zyada hai, koi action lo.",hinglish,water,drinking_water,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04962,"बस सेवा बहुत कम है काफी समय से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Gumla district.",hi,transport,traffic,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04963,Simdega district में गंदा पानी आ रहा hai के कारण daily life प्रभावित hai। जल्द समाधान चाहिए।,hinglish,water,groundwater,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04964,Garhwa  ke paas में सड़क टूटी हुई है की समस्या है। 3 din से लोग परेशान हैं।,en,roads,drainage,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04965,यह urgent complaint है: digital classroom काम नहीं कर रहा at Gumla ke block.,hinglish,education,school_infrastructure,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04966,Ramgarh ke village में बिजली supply बार-बार जा रही है की समस्या है। काफी समय से लोग परेशान हैं।,en,electricity,power_cut,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04967,Koderma bus stand में waste collection बंद है की समस्या है। काफी समय से लोग परेशान हैं।,hi,sanitation,garbage,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04968,Deoghar के लोगों को कचरा कई दिनों से नहीं उठा की वजह से काफी परेशानी हो रही है।,hi,sanitation,public_cleanliness,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04969,"bhai  Sahibganj ke block side caste certificate pending है bahut zyada hai, koi action lo.",hi,certificates,death_certificate,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04970,Ramgarh district में pollution बहुत बढ़ गया है की समस्या है। कई दिनों से लोग परेशान हैं।,en,environment,waste_burning,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04971,Khunti district के लोगों को नल में पानी नहीं आ रहा की वजह से काफी परेशानी हो रही है।,en,water,waterlogging,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04972,यह  urgent complaint है: digital classroom काम नहीं कर रहा at West Singhbhum bus stand.,hi,education,teacher_or_staff,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04974,"Sir/Madam, Dumka में सड़क टूटी हुई hai को लेकर शिकायत दर्ज करनी hai.",hinglish,roads,pothole,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04975,Hazaribagh bus stand में college access की समस्या है की समस्या है। 1 hafte से लोग परेशान हैं।,hinglish,education,teacher_or_staff,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04976,"Sir/Madam, Godda में किसानों को market तक पहुंच नहीं है को लेकर शिकायत दर्ज करनी है.",hinglish,agriculture,irrigation,Godda,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04977,Seraikela-Kharsawan bus stand में health centre में doctor उपलब्ध नहीं है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,health,primary_healthcare,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04978,Please  check death certificate में delay है near Dumka ke block; residents are facing problems.,hi,certificates,death_certificate,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04979,"हमारे Palamu bus stand area में जन्म प्रमाण पत्र नहीं बन रहा है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,certificates,birth_certificate,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04980,Ramgarh ke village के पास घर की basic infrastructure खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,housing,drainage,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04981,Khunti में जन्म प्रमाण पत्र नहीं बन रहा के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,certificates,income_certificate,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04982,"bhai Deoghar bus stand side street light बंद hai bahut zyada hai, koi action lo.",hi,electricity,power_cut,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04983,Sahibganj bus stand के पास road maintenance नहीं हुई की शिकायत hai। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,roads,pothole,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04984,"हमारे Bokaro bus stand area में traffic बहुत बढ़ गया है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,transport,public_transport,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04985,"हमारे Sahibganj bus stand area में traffic बहुत बढ़ गया hai hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",hinglish,transport,traffic,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04986,Koderma ke village के लोगों को college access की समस्या है की वजह से काफी परेशानी हो रही है।,hi,education,teacher_or_staff,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04987,Please check सिंचाई की सुविधा नहीं है near Jamtara district; residents are facing problems.,en,agriculture,market_access,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04988,यह urgent complaint hai: application pending hai at Simdega ke block.,hi,welfare,pension,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04989,"bhai  Dumka bus stand side waterlogging हो रही है bahut zyada hai, koi action lo.",en,water,groundwater,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04990,यह urgent complaint hai: income certificate नहीं मिल रहा at Gumla ke paas.,hi,certificates,death_certificate,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04991,Simdega district में जन्म प्रमाण पत्र नहीं बन रहा की problem hai। 2 din से लोग परेशान haiं।,hi,certificates,caste_certificate,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04992,Dumka ke block में handpump खराब है की समस्या है। कई दिनों से लोग परेशान हैं।,hinglish,water,groundwater,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04993,Dhanbad district के लोगों को बिजली supply बार-बार जा रही है की वजह से काफी परेशानी हो रही है।,hi,electricity,power_cut,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04994,यह urgent complaint है: income certificate नहीं मिल रहा at Sahibganj district.,hi,certificates,death_certificate,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04995,Lohardaga district के पास अस्पताल में दवाइयां नहीं हैं की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,en,health,hospital_access,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04996,"transformer खराब है पिछले महीने से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Palamu bus stand.",hi,electricity,street_lighting,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04997,"Sir/Madam, Bokaro ke block में residence certificate में delay है को लेकर शिकायत दर्ज करनी है.",hinglish,certificates,residence_certificate,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_04999,Palamu district में खुले में garbage पड़ा है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,sanitation,drainage,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05000,"transformer खराब है 3 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Seraikela-Kharsawan district.",hinglish,electricity,street_lighting,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05001,"Sir/Madam, Jamshedpur bus stand में खुले में garbage पड़ा है को लेकर शिकायत दर्ज करनी है.",hi,sanitation,drainage,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05002,Seraikela-Kharsawan में road पर बड़े गड्ढे हैं की समस्या है। कई दिनों से लोग परेशान हैं।,hi,roads,pothole,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05003,"bhai  Bokaro district side residence certificate में delay है bahut zyada hai, koi action lo.",en,certificates,caste_certificate,Bokaro,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05004,Please check college access की समस्या है near Garhwa ke paas; residents are facing problems.,en,education,college_access,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05005,"हमारे Dhanbad district area में road पर बड़े गड्ढे haiं hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",en,roads,drainage,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05006,Koderma bus stand में बिना अनुमति construction हो रहा है की समस्या है। 1 hafte से लोग परेशान हैं।,hi,public_safety,unsafe_public_area,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05007,"bhai Garhwa bus stand side income certificate नहीं मिल रहा bahut zyada hai, koi action lo.",en,certificates,residence_certificate,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05008,"bhai Dhanbad bus stand side residence certificate में delay hai bahut zyada hai, koi action lo.",hinglish,certificates,residence_certificate,Dhanbad,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05009,Palamu ke village के लोगों को किसानों को market तक पहुंच नहीं है की वजह से काफी परेशानी हो रही है।,hinglish,agriculture,market_access,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05010,"हमारे  Hazaribagh ke paas area में pollution बहुत बढ़ गया है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hi,environment,water_pollution,Hazaribagh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05011,"public transport उपलब्ध नहीं है 3 din से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Seraikela-Kharsawan district.",hinglish,transport,bus_service,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05012,"Sir/Madam, Seraikela-Kharsawan district में हवा बहुत खराब hai को लेकर शिकायत दर्ज करनी hai.",hi,environment,pollution,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05013,"हमारे Khunti ke village area में बिजली supply बार-बार जा रही है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hinglish,electricity,power_supply,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05014,"खतरनाक जगह पर lighting नहीं hai कई दिनों से ठीक नहीं hai, please कार्रवाई करें। जगह: Ranchi district.",en,public_safety,street_safety,Ranchi,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05015,Please  check teacher नियमित नहीं आते near Dumka bus stand; residents are facing problems.,hi,education,school_infrastructure,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05016,Jamtara bus stand में सड़क टूटी हुई है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,en,roads,drainage,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05017,Please check teacher नियमित नहीं आते near Dumka ke paas; residents are facing problems.,en,education,digital_learning,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05018,"हमारे Seraikela-Kharsawan ke mohalla area में income certificate नहीं मिल रहा है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,certificates,death_certificate,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05019,Koderma district के लोगों को ambulance समय पर नहीं आती की वजह से काफी परेशानी हो रही hai।,en,health,medicine_availability,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05020,Please check कचरा खुले में जलाया जा रहा है near Sahibganj bus stand; residents are facing problems.,hi,environment,pollution,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05021,West Singhbhum के पास school building खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,education,teacher_or_staff,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05022,"bhai Simdega side street access खराब hai bahut zyada hai, koi action lo.",hi,housing,house_repair,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05023,Giridih  ke block के पास primary health facility दूर है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,health,hospital_access,Giridih,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05024,"बिना अनुमति construction हो रहा hai 3 din से ठीक नहीं hai, please कार्रवाई करें। जगह: Lohardaga bus stand.",en,public_safety,street_safety,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05025,"Sir/Madam, Ranchi ke paas में street access खराब है को लेकर शिकायत दर्ज करनी है.",hinglish,housing,drainage,Ranchi,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05026,"Sir/Madam,  Koderma district में अस्पताल में दवाइयां नहीं हैं को लेकर शिकायत दर्ज करनी है.",hi,health,primary_healthcare,Koderma,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05027,Garhwa में गांव तक bus नहीं आती की समस्या है। 1 hafte से लोग परेशान हैं।,en,transport,road_connectivity,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05028,Latehar ke mohalla में waste collection बंद है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hinglish,sanitation,drainage,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05030,Palamu  bus stand में गांव तक bus नहीं आती की समस्या है। पिछले महीने से लोग परेशान हैं।,hinglish,transport,bus_service,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05031,Pakur bus stand में teacher नियमित नहीं आते की problem hai। कई दिनों से लोग परेशान haiं।,hi,education,school_infrastructure,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05032,"Sir/Madam, Dumka district में खुले में garbage पड़ा है को लेकर शिकायत दर्ज करनी है.",hinglish,sanitation,public_cleanliness,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05033,Latehar ke paas के लोगों को health centre में doctor उपलब्ध नहीं है की वजह से काफी परेशानी हो रही है।,hinglish,health,hospital_access,Latehar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05034,Chatra ke paas में ration नहीं मिल रहा के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,welfare,ration,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05035,"हमारे  Seraikela-Kharsawan district area में power cut बहुत ज्यादा है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hi,electricity,power_cut,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05036,Simdega district में घर के पास drainage नहीं है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,housing,housing_infrastructure,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05037,Please check teacher नियमित नहीं आते near Simdega ke paas; residents are facing problems.,hinglish,education,school_infrastructure,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05038,West Singhbhum district में residence certificate में delay है के कारण daily life प्रभावित है। जल्द समाधान चाहिए।,hi,certificates,residence_certificate,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05039,"Sir/Madam, Seraikela-Kharsawan district में जन्म प्रमाण पत्र नहीं बन रहा को लेकर शिकायत दर्ज करनी है.",hinglish,certificates,death_certificate,Seraikela-Kharsawan,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_05040,"bhai Palamu ke paas side college access की problem hai bahut zyada hai, koi action lo.",en,education,digital_learning,Palamu,synthetic_jharkhand,synthetic_generated_public_schema_inspired
